Year,Month,Day,HadGEM2-ES
2079,10,16,8.26
2079,10,17,8.12
2079,10,18,7.95
2079,10,19,14.52
2079,10,20,8.95
2079,10,21,12.17
2079,10,22,73.31
2079,10,23,41.77
2079,10,24,21.48
2079,10,25,13.04
2079,10,26,10.11
2079,10,27,9.12
2079,10,28,8.70
2079,10,29,8.44
2079,10,30,14.98
2079,10,31,31.32
2079,11,1,20.39
2079,11,2,13.04
2079,11,3,9.94
2079,11,4,8.82
2079,11,5,8.39
2079,11,6,8.17
2079,11,7,8.01
2079,11,8,7.84
2079,11,9,7.69
2079,11,10,7.55
2079,11,11,14.57
2079,11,12,12.34
2079,11,13,9.54
2079,11,14,8.07
2079,11,15,7.46
2079,11,16,7.20
2079,11,17,7.05
2079,11,18,6.92
2079,11,19,6.80
2079,11,20,6.68
2079,11,21,32.66
2079,11,22,206.93
2079,11,23,188.58
2079,11,24,83.70
2079,11,25,35.57
2079,11,26,19.91
2079,11,27,15.19
2079,11,28,13.76
2079,11,29,13.22
2079,11,30,12.91
2079,12,1,12.70
2079,12,2,18.18
2079,12,3,156.40
2079,12,4,143.53
2079,12,5,76.39
2079,12,6,39.31
2079,12,7,24.21
2079,12,8,18.96
2079,12,9,22.83
2079,12,10,73.01
2079,12,11,150.06
2079,12,12,174.05
2079,12,13,149.31
2079,12,14,160.90
2079,12,15,81.42
2079,12,16,44.47
2079,12,17,31.00
2079,12,18,134.37
2079,12,19,71.80
2079,12,20,41.65
2079,12,21,32.50
2079,12,22,34.49
2079,12,23,29.06
2079,12,24,26.50
2079,12,25,25.23
2079,12,26,24.55
2079,12,27,24.07
2079,12,28,23.65
2079,12,29,23.25
2079,12,30,22.86
2079,12,31,22.48
2080,1,1,22.10
2080,1,2,21.72
2080,1,3,21.36
2080,1,4,21.01
2080,1,5,20.66
2080,1,6,20.31
2080,1,7,23.60
2080,1,8,23.59
2080,1,9,61.99
2080,1,10,64.41
2080,1,11,47.79
2080,1,12,71.02
2080,1,13,62.81
2080,1,14,177.71
2080,1,15,156.83
2080,1,16,79.98
2080,1,17,44.23
2080,1,18,30.86
2080,1,19,26.49
2080,1,20,24.99
2080,1,21,24.30
2080,1,22,23.82
2080,1,23,51.58
2080,1,24,127.32
2080,1,25,76.26
2080,1,26,44.76
2080,1,27,31.38
2080,1,28,26.57
2080,1,29,27.93
2080,1,30,25.78
2080,1,31,24.26
2080,2,1,23.42
2080,2,2,37.26
2080,2,3,26.55
2080,2,4,23.33
2080,2,5,22.26
2080,2,6,21.73
2080,2,7,23.27
2080,2,8,21.65
2080,2,9,20.83
2080,2,10,20.34
2080,2,11,19.96
2080,2,12,19.62
2080,2,13,19.29
2080,2,14,18.98
2080,2,15,18.66
2080,2,16,18.34
2080,2,17,107.27
2080,2,18,123.22
2080,2,19,81.79
2080,2,20,36.48
2080,2,21,27.46
2080,2,22,62.60
2080,2,23,120.37
2080,2,24,171.75
2080,2,25,96.61
2080,2,26,51.09
2080,2,27,33.02
2080,2,28,47.94
2080,2,29,61.65
2080,3,1,68.92
2080,3,2,48.91
2080,3,3,42.53
2080,3,4,39.51
2080,3,5,31.71
2080,3,6,27.90
2080,3,7,25.54
2080,3,8,25.90
2080,3,9,30.42
2080,3,10,36.68
2080,3,11,101.05
2080,3,12,58.40
2080,3,13,36.20
2080,3,14,27.56
2080,3,15,28.44
2080,3,16,90.98
2080,3,17,71.59
2080,3,18,41.72
2080,3,19,29.63
2080,3,20,25.34
2080,3,21,72.16
2080,3,22,140.55
2080,3,23,90.20
2080,3,24,51.98
2080,3,25,34.58
2080,3,26,28.16
2080,3,27,25.90
2080,3,28,24.95
2080,3,29,24.40
2080,3,30,33.64
2080,3,31,27.98
2080,4,1,24.79
2080,4,2,23.38
2080,4,3,22.70
2080,4,4,22.22
2080,4,5,21.83
2080,4,6,21.51
2080,4,7,21.16
2080,4,8,20.82
2080,4,9,20.45
2080,4,10,20.11
2080,4,11,19.80
2080,4,12,19.45
2080,4,13,19.04
2080,4,14,18.64
2080,4,15,18.32
2080,4,16,18.01
2080,4,17,17.65
2080,4,18,21.04
2080,4,19,19.48
2080,4,20,17.85
2080,4,21,17.03
2080,4,22,16.88
2080,4,23,16.26
2080,4,24,15.75
2080,4,25,15.52
2080,4,26,15.35
2080,4,27,15.31
2080,4,28,14.98
2080,4,29,14.66
2080,4,30,14.41
2080,5,1,14.16
2080,5,2,29.44
2080,5,3,25.53
2080,5,4,18.77
2080,5,5,15.31
2080,5,6,13.92
2080,5,7,13.36
2080,5,8,13.04
2080,5,9,12.80
2080,5,10,12.56
2080,5,11,12.31
2080,5,12,12.07
2080,5,13,11.83
2080,5,14,11.64
2080,5,15,11.46
2080,5,16,11.29
2080,5,17,11.11
2080,5,18,10.92
2080,5,19,10.71
2080,5,20,10.54
2080,5,21,10.40
2080,5,22,10.23
2080,5,23,10.03
2080,5,24,9.79
2080,5,25,9.60
2080,5,26,9.44
2080,5,27,9.25
2080,5,28,9.12
2080,5,29,8.99
2080,5,30,8.66
2080,5,31,8.43
2080,6,1,8.34
2080,6,2,8.26
2080,6,3,9.99
2080,6,4,9.95
2080,6,5,9.05
2080,6,6,8.35
2080,6,7,7.93
2080,6,8,7.63
2080,6,9,7.45
2080,6,10,7.30
2080,6,11,7.17
2080,6,12,7.09
2080,6,13,6.95
2080,6,14,6.81
2080,6,15,6.68
2080,6,16,6.57
2080,6,17,6.94
2080,6,18,6.97
2080,6,19,6.59
2080,6,20,6.26
2080,6,21,6.07
2080,6,22,5.89
2080,6,23,5.75
2080,6,24,5.67
2080,6,25,5.59
2080,6,26,5.45
2080,6,27,5.39
2080,6,28,6.29
2080,6,29,6.00
2080,6,30,5.51
2080,7,1,5.09
2080,7,2,4.84
2080,7,3,4.76
2080,7,4,4.67
2080,7,5,4.60
2080,7,6,4.55
2080,7,7,4.49
2080,7,8,4.42
2080,7,9,4.35
2080,7,10,4.27
2080,7,11,4.18
2080,7,12,4.08
2080,7,13,3.99
2080,7,14,3.93
2080,7,15,3.86
2080,7,16,3.78
2080,7,17,3.67
2080,7,18,3.55
2080,7,19,3.49
2080,7,20,3.37
2080,7,21,3.30
2080,7,22,3.29
2080,7,23,3.20
2080,7,24,3.19
2080,7,25,3.19
2080,7,26,3.12
2080,7,27,3.09
2080,7,28,3.05
2080,7,29,3.00
2080,7,30,2.97
2080,7,31,2.92
2080,8,1,2.83
2080,8,2,2.72
2080,8,3,2.66
2080,8,4,2.65
2080,8,5,2.61
2080,8,6,2.58
2080,8,7,2.48
2080,8,8,2.43
2080,8,9,2.39
2080,8,10,2.31
2080,8,11,2.31
2080,8,12,2.28
2080,8,13,2.24
2080,8,14,2.16
2080,8,15,2.04
2080,8,16,2.03
2080,8,17,2.04
2080,8,18,2.03
2080,8,19,1.96
2080,8,20,1.88
2080,8,21,1.80
2080,8,22,1.73
2080,8,23,1.74
2080,8,24,1.77
2080,8,25,1.74
2080,8,26,1.78
2080,8,27,1.79
2080,8,28,1.71
2080,8,29,1.66
2080,8,30,1.56
2080,8,31,1.46
2080,9,1,1.48
2080,9,2,1.52
2080,9,3,1.57
2080,9,4,1.55
2080,9,5,1.42
2080,9,6,1.38
2080,9,7,1.39
2080,9,8,1.42
2080,9,9,1.46
2080,9,10,1.47
2080,9,11,1.44
2080,9,12,1.38
2080,9,13,1.34
2080,9,14,1.29
2080,9,15,1.25
2080,9,16,1.23
2080,9,17,1.21
2080,9,18,1.15
2080,9,19,1.13
2080,9,20,1.15
2080,9,21,1.15
2080,9,22,1.12
2080,9,23,1.10
2080,9,24,1.07
2080,9,25,1.04
2080,9,26,1.02
2080,9,27,1.03
2080,9,28,1.02
2080,9,29,0.99
2080,9,30,0.96
2080,10,1,0.95
2080,10,2,0.94
2080,10,3,0.89
2080,10,4,0.86
2080,10,5,0.84
2080,10,6,0.80
2080,10,7,0.78
2080,10,8,0.75
2080,10,9,0.71
2080,10,10,0.73
2080,10,11,0.73
2080,10,12,0.74
2080,10,13,0.77
2080,10,14,0.79
2080,10,15,0.80
2080,10,16,0.80
2080,10,17,0.77
2080,10,18,12.78
2080,10,19,72.34
2080,10,20,75.23
2080,10,21,74.46
2080,10,22,136.20
2080,10,23,59.79
2080,10,24,24.67
2080,10,25,12.40
2080,10,26,8.60
2080,10,27,7.41
2080,10,28,6.99
2080,10,29,6.84
2080,10,30,6.75
2080,10,31,6.65
2080,11,1,85.01
2080,11,2,41.19
2080,11,3,19.03
2080,11,4,11.48
2080,11,5,9.00
2080,11,6,8.19
2080,11,7,7.81
2080,11,8,7.59
2080,11,9,7.49
2080,11,10,7.41
2080,11,11,7.30
2080,11,12,7.17
2080,11,13,7.05
2080,11,14,6.94
2080,11,15,6.81
2080,11,16,6.68
2080,11,17,6.52
2080,11,18,6.41
2080,11,19,6.31
2080,11,20,6.26
2080,11,21,6.17
2080,11,22,6.09
2080,11,23,5.99
2080,11,24,5.89
2080,11,25,5.79
2080,11,26,5.70
2080,11,27,5.60
2080,11,28,5.51
2080,11,29,54.92
2080,11,30,91.53
2080,12,1,183.76
2080,12,2,111.88
2080,12,3,47.23
2080,12,4,166.75
2080,12,5,226.12
2080,12,6,137.55
2080,12,7,61.77
2080,12,8,32.72
2080,12,9,23.05
2080,12,10,20.03
2080,12,11,18.98
2080,12,12,18.49
2080,12,13,18.14
2080,12,14,17.82
2080,12,15,17.54
2080,12,16,17.25
2080,12,17,16.95
2080,12,18,23.52
2080,12,19,18.94
2080,12,20,17.16
2080,12,21,18.74
2080,12,22,19.58
2080,12,23,35.92
2080,12,24,263.33
2080,12,25,281.73
2080,12,26,185.64
2080,12,27,101.17
2080,12,28,66.16
2080,12,29,48.04
2080,12,30,39.53
2080,12,31,52.71
2081,1,1,118.89
2081,1,2,60.90
2081,1,3,42.03
2081,1,4,31.29
2081,1,5,27.73
2081,1,6,26.42
2081,1,7,25.76
2081,1,8,25.87
2081,1,9,225.23
2081,1,10,350.45
2081,1,11,331.01
2081,1,12,218.46
2081,1,13,99.94
2081,1,14,57.35
2081,1,15,43.70
2081,1,16,39.40
2081,1,17,37.81
2081,1,18,36.94
2081,1,19,36.28
2081,1,20,35.66
2081,1,21,35.06
2081,1,22,34.47
2081,1,23,33.89
2081,1,24,33.32
2081,1,25,113.08
2081,1,26,65.11
2081,1,27,42.93
2081,1,28,163.06
2081,1,29,159.17
2081,1,30,86.65
2081,1,31,53.07
2081,2,1,40.83
2081,2,2,36.71
2081,2,3,35.13
2081,2,4,34.29
2081,2,5,33.66
2081,2,6,35.45
2081,2,7,86.42
2081,2,8,78.22
2081,2,9,50.68
2081,2,10,39.17
2081,2,11,34.52
2081,2,12,32.54
2081,2,13,31.54
2081,2,14,30.88
2081,2,15,30.33
2081,2,16,29.81
2081,2,17,29.31
2081,2,18,28.82
2081,2,19,28.35
2081,2,20,27.88
2081,2,21,27.41
2081,2,22,26.94
2081,2,23,26.50
2081,2,24,26.06
2081,2,25,25.62
2081,2,26,25.18
2081,2,27,24.77
2081,2,28,24.35
2081,3,1,23.94
2081,3,2,23.53
2081,3,3,23.13
2081,3,4,45.11
2081,3,5,157.61
2081,3,6,108.48
2081,3,7,56.62
2081,3,8,35.35
2081,3,9,28.07
2081,3,10,25.64
2081,3,11,24.68
2081,3,12,101.15
2081,3,13,121.02
2081,3,14,61.55
2081,3,15,37.28
2081,3,16,62.11
2081,3,17,167.51
2081,3,18,130.41
2081,3,19,66.10
2081,3,20,40.69
2081,3,21,32.13
2081,3,22,29.34
2081,3,23,28.23
2081,3,24,27.57
2081,3,25,27.03
2081,3,26,26.52
2081,3,27,59.10
2081,3,28,39.54
2081,3,29,30.17
2081,3,30,157.33
2081,3,31,124.05
2081,4,1,68.21
2081,4,2,41.79
2081,4,3,36.57
2081,4,4,157.11
2081,4,5,230.36
2081,4,6,244.92
2081,4,7,157.47
2081,4,8,87.88
2081,4,9,109.74
2081,4,10,81.65
2081,4,11,52.59
2081,4,12,41.65
2081,4,13,37.76
2081,4,14,36.21
2081,4,15,35.35
2081,4,16,38.53
2081,4,17,51.89
2081,4,18,43.10
2081,4,19,36.79
2081,4,20,33.96
2081,4,21,64.97
2081,4,22,96.27
2081,4,23,132.32
2081,4,24,67.77
2081,4,25,44.14
2081,4,26,36.29
2081,4,27,33.65
2081,4,28,32.56
2081,4,29,37.20
2081,4,30,98.26
2081,5,1,61.84
2081,5,2,42.40
2081,5,3,65.48
2081,5,4,169.02
2081,5,5,132.85
2081,5,6,69.24
2081,5,7,48.22
2081,5,8,49.41
2081,5,9,39.68
2081,5,10,35.09
2081,5,11,33.18
2081,5,12,32.20
2081,5,13,31.46
2081,5,14,30.87
2081,5,15,46.42
2081,5,16,92.42
2081,5,17,57.08
2081,5,18,39.38
2081,5,19,32.70
2081,5,20,33.47
2081,5,21,33.04
2081,5,22,30.85
2081,5,23,29.27
2081,5,24,28.25
2081,5,25,27.51
2081,5,26,28.99
2081,5,27,27.71
2081,5,28,26.56
2081,5,29,25.82
2081,5,30,25.29
2081,5,31,24.85
2081,6,1,24.43
2081,6,2,24.00
2081,6,3,23.54
2081,6,4,23.12
2081,6,5,22.91
2081,6,6,22.49
2081,6,7,22.01
2081,6,8,21.53
2081,6,9,21.15
2081,6,10,20.85
2081,6,11,20.52
2081,6,12,20.16
2081,6,13,19.87
2081,6,14,19.51
2081,6,15,19.12
2081,6,16,18.75
2081,6,17,18.41
2081,6,18,18.11
2081,6,19,17.86
2081,6,20,17.57
2081,6,21,17.27
2081,6,22,16.97
2081,6,23,16.69
2081,6,24,16.42
2081,6,25,16.14
2081,6,26,15.76
2081,6,27,15.43
2081,6,28,15.20
2081,6,29,14.97
2081,6,30,14.70
2081,7,1,14.39
2081,7,2,14.11
2081,7,3,13.83
2081,7,4,13.64
2081,7,5,13.44
2081,7,6,13.25
2081,7,7,13.02
2081,7,8,12.83
2081,7,9,12.57
2081,7,10,12.25
2081,7,11,12.03
2081,7,12,29.77
2081,7,13,44.61
2081,7,14,28.43
2081,7,15,18.12
2081,7,16,13.97
2081,7,17,12.52
2081,7,18,14.55
2081,7,19,32.06
2081,7,20,23.04
2081,7,21,15.93
2081,7,22,12.86
2081,7,23,11.74
2081,7,24,11.25
2081,7,25,10.97
2081,7,26,10.71
2081,7,27,10.54
2081,7,28,10.42
2081,7,29,10.30
2081,7,30,10.12
2081,7,31,9.89
2081,8,1,9.79
2081,8,2,9.70
2081,8,3,9.58
2081,8,4,9.39
2081,8,5,9.21
2081,8,6,9.05
2081,8,7,8.89
2081,8,8,8.75
2081,8,9,8.60
2081,8,10,8.41
2081,8,11,8.23
2081,8,12,8.04
2081,8,13,7.97
2081,8,14,7.88
2081,8,15,7.75
2081,8,16,7.62
2081,8,17,7.49
2081,8,18,7.34
2081,8,19,7.22
2081,8,20,7.10
2081,8,21,7.00
2081,8,22,6.85
2081,8,23,6.67
2081,8,24,6.51
2081,8,25,6.39
2081,8,26,6.32
2081,8,27,6.23
2081,8,28,6.18
2081,8,29,6.08
2081,8,30,5.95
2081,8,31,5.89
2081,9,1,5.81
2081,9,2,5.67
2081,9,3,5.48
2081,9,4,5.27
2081,9,5,5.24
2081,9,6,5.26
2081,9,7,5.13
2081,9,8,4.92
2081,9,9,4.91
2081,9,10,4.95
2081,9,11,4.92
2081,9,12,4.86
2081,9,13,4.79
2081,9,14,4.67
2081,9,15,4.55
2081,9,16,4.46
2081,9,17,4.37
2081,9,18,4.29
2081,9,19,4.24
2081,9,20,4.19
2081,9,21,4.11
2081,9,22,4.05
2081,9,23,4.01
2081,9,24,3.95
2081,9,25,3.87
2081,9,26,3.77
2081,9,27,3.69
2081,9,28,3.65
2081,9,29,3.62
2081,9,30,3.56
2081,10,1,3.48
2081,10,2,3.41
2081,10,3,3.35
2081,10,4,3.32
2081,10,5,3.27
2081,10,6,3.24
2081,10,7,3.20
2081,10,8,3.12
2081,10,9,3.06
2081,10,10,3.01
2081,10,11,2.93
2081,10,12,2.89
2081,10,13,2.86
2081,10,14,2.79
2081,10,15,2.70
2081,10,16,2.61
2081,10,17,2.57
2081,10,18,2.59
2081,10,19,2.57
2081,10,20,2.52
2081,10,21,2.48
2081,10,22,2.43
2081,10,23,2.39
2081,10,24,2.34
2081,10,25,2.33
2081,10,26,2.29
2081,10,27,2.25
2081,10,28,2.24
2081,10,29,2.19
2081,10,30,2.13
2081,10,31,2.09
2081,11,1,2.08
2081,11,2,2.04
2081,11,3,2.01
2081,11,4,1.97
2081,11,5,1.93
2081,11,6,1.89
2081,11,7,1.88
2081,11,8,1.85
2081,11,9,1.81
2081,11,10,1.78
2081,11,11,1.76
2081,11,12,1.72
2081,11,13,1.69
2081,11,14,1.68
2081,11,15,1.67
2081,11,16,1.65
2081,11,17,1.62
2081,11,18,1.59
2081,11,19,1.56
2081,11,20,1.53
2081,11,21,1.49
2081,11,22,1.47
2081,11,23,8.57
2081,11,24,5.32
2081,11,25,3.06
2081,11,26,2.07
2081,11,27,1.71
2081,11,28,15.97
2081,11,29,46.06
2081,11,30,26.85
2081,12,1,12.11
2081,12,2,5.84
2081,12,3,3.71
2081,12,4,11.40
2081,12,5,6.28
2081,12,6,3.91
2081,12,7,3.15
2081,12,8,2.92
2081,12,9,12.47
2081,12,10,32.26
2081,12,11,22.38
2081,12,12,11.13
2081,12,13,6.10
2081,12,14,4.33
2081,12,15,3.76
2081,12,16,3.57
2081,12,17,3.47
2081,12,18,5.44
2081,12,19,14.10
2081,12,20,11.76
2081,12,21,6.29
2081,12,22,4.33
2081,12,23,3.71
2081,12,24,3.51
2081,12,25,110.20
2081,12,26,85.90
2081,12,27,38.88
2081,12,28,46.18
2081,12,29,16.88
2081,12,30,44.37
2081,12,31,18.14
2082,1,1,10.37
2082,1,2,8.28
2082,1,3,7.69
2082,1,4,7.45
2082,1,5,7.31
2082,1,6,7.19
2082,1,7,7.07
2082,1,8,6.95
2082,1,9,6.84
2082,1,10,6.72
2082,1,11,6.60
2082,1,12,6.68
2082,1,13,6.41
2082,1,14,6.28
2082,1,15,54.02
2082,1,16,40.69
2082,1,17,14.99
2082,1,18,8.97
2082,1,19,7.53
2082,1,20,7.13
2082,1,21,21.13
2082,1,22,62.09
2082,1,23,108.91
2082,1,24,54.35
2082,1,25,24.31
2082,1,26,132.37
2082,1,27,86.48
2082,1,28,41.80
2082,1,29,22.06
2082,1,30,15.42
2082,1,31,13.39
2082,2,1,12.71
2082,2,2,24.99
2082,2,3,109.08
2082,2,4,88.64
2082,2,5,46.61
2082,2,6,25.51
2082,2,7,17.89
2082,2,8,15.45
2082,2,9,14.62
2082,2,10,14.23
2082,2,11,13.97
2082,2,12,13.73
2082,2,13,13.49
2082,2,14,96.12
2082,2,15,94.54
2082,2,16,74.32
2082,2,17,66.84
2082,2,18,57.65
2082,2,19,42.10
2082,2,20,30.83
2082,2,21,24.15
2082,2,22,23.90
2082,2,23,45.14
2082,2,24,32.47
2082,2,25,29.38
2082,2,26,143.47
2082,2,27,206.34
2082,2,28,218.61
2082,3,1,144.22
2082,3,2,70.93
2082,3,3,41.03
2082,3,4,35.54
2082,3,5,30.71
2082,3,6,30.47
2082,3,7,28.01
2082,3,8,130.93
2082,3,9,70.79
2082,3,10,86.55
2082,3,11,90.09
2082,3,12,76.34
2082,3,13,46.50
2082,3,14,34.80
2082,3,15,29.46
2082,3,16,27.30
2082,3,17,27.16
2082,3,18,26.12
2082,3,19,29.72
2082,3,20,43.26
2082,3,21,104.82
2082,3,22,94.97
2082,3,23,69.05
2082,3,24,42.56
2082,3,25,31.48
2082,3,26,27.52
2082,3,27,26.05
2082,3,28,25.33
2082,3,29,24.81
2082,3,30,24.39
2082,3,31,23.98
2082,4,1,23.56
2082,4,2,23.13
2082,4,3,22.73
2082,4,4,22.34
2082,4,5,21.94
2082,4,6,21.61
2082,4,7,21.24
2082,4,8,20.92
2082,4,9,20.59
2082,4,10,20.25
2082,4,11,19.90
2082,4,12,19.55
2082,4,13,19.18
2082,4,14,19.69
2082,4,15,24.06
2082,4,16,20.45
2082,4,17,24.53
2082,4,18,20.28
2082,4,19,18.33
2082,4,20,17.48
2082,4,21,17.00
2082,4,22,16.65
2082,4,23,16.31
2082,4,24,16.07
2082,4,25,15.84
2082,4,26,15.60
2082,4,27,15.35
2082,4,28,15.10
2082,4,29,14.83
2082,4,30,14.56
2082,5,1,14.29
2082,5,2,14.06
2082,5,3,13.79
2082,5,4,13.54
2082,5,5,13.32
2082,5,6,13.12
2082,5,7,12.92
2082,5,8,12.69
2082,5,9,12.47
2082,5,10,12.24
2082,5,11,12.06
2082,5,12,11.86
2082,5,13,11.64
2082,5,14,11.42
2082,5,15,11.16
2082,5,16,10.90
2082,5,17,10.64
2082,5,18,10.49
2082,5,19,10.41
2082,5,20,10.28
2082,5,21,10.12
2082,5,22,9.96
2082,5,23,9.84
2082,5,24,9.68
2082,5,25,9.50
2082,5,26,9.26
2082,5,27,8.97
2082,5,28,8.83
2082,5,29,8.95
2082,5,30,8.80
2082,5,31,8.58
2082,6,1,8.30
2082,6,2,8.06
2082,6,3,7.89
2082,6,4,7.73
2082,6,5,7.64
2082,6,6,7.63
2082,6,7,7.49
2082,6,8,7.35
2082,6,9,7.23
2082,6,10,7.13
2082,6,11,7.01
2082,6,12,6.87
2082,6,13,6.76
2082,6,14,6.65
2082,6,15,6.52
2082,6,16,6.41
2082,6,17,6.23
2082,6,18,6.06
2082,6,19,5.95
2082,6,20,5.91
2082,6,21,5.83
2082,6,22,5.72
2082,6,23,5.59
2082,6,24,5.44
2082,6,25,5.27
2082,6,26,5.21
2082,6,27,5.13
2082,6,28,4.98
2082,6,29,4.92
2082,6,30,4.91
2082,7,1,4.86
2082,7,2,4.76
2082,7,3,4.59
2082,7,4,4.43
2082,7,5,4.32
2082,7,6,4.25
2082,7,7,4.20
2082,7,8,4.21
2082,7,9,4.20
2082,7,10,4.14
2082,7,11,4.08
2082,7,12,3.99
2082,7,13,3.90
2082,7,14,3.81
2082,7,15,3.69
2082,7,16,3.65
2082,7,17,3.60
2082,7,18,3.45
2082,7,19,3.35
2082,7,20,3.31
2082,7,21,3.29
2082,7,22,3.24
2082,7,23,3.13
2082,7,24,3.03
2082,7,25,3.22
2082,7,26,4.88
2082,7,27,3.52
2082,7,28,3.03
2082,7,29,2.85
2082,7,30,2.83
2082,7,31,2.81
2082,8,1,2.71
2082,8,2,49.02
2082,8,3,40.44
2082,8,4,18.08
2082,8,5,8.48
2082,8,6,5.31
2082,8,7,4.32
2082,8,8,4.02
2082,8,9,3.90
2082,8,10,3.79
2082,8,11,3.67
2082,8,12,3.55
2082,8,13,3.49
2082,8,14,3.47
2082,8,15,3.40
2082,8,16,3.37
2082,8,17,3.32
2082,8,18,3.30
2082,8,19,3.31
2082,8,20,3.26
2082,8,21,3.20
2082,8,22,3.13
2082,8,23,3.08
2082,8,24,3.03
2082,8,25,2.96
2082,8,26,2.87
2082,8,27,2.78
2082,8,28,2.70
2082,8,29,2.64
2082,8,30,2.59
2082,8,31,2.55
2082,9,1,2.48
2082,9,2,2.43
2082,9,3,2.34
2082,9,4,2.24
2082,9,5,2.23
2082,9,6,2.20
2082,9,7,2.21
2082,9,8,2.20
2082,9,9,2.23
2082,9,10,2.22
2082,9,11,2.13
2082,9,12,2.08
2082,9,13,2.04
2082,9,14,2.01
2082,9,15,1.97
2082,9,16,1.92
2082,9,17,1.86
2082,9,18,1.85
2082,9,19,1.86
2082,9,20,1.87
2082,9,21,1.84
2082,9,22,1.82
2082,9,23,1.77
2082,9,24,1.73
2082,9,25,1.70
2082,9,26,1.68
2082,9,27,1.69
2082,9,28,1.70
2082,9,29,1.67
2082,9,30,1.60
2082,10,1,1.55
2082,10,2,1.50
2082,10,3,1.49
2082,10,4,1.49
2082,10,5,1.48
2082,10,6,1.47
2082,10,7,1.43
2082,10,8,1.38
2082,10,9,1.38
2082,10,10,1.37
2082,10,11,1.34
2082,10,12,1.32
2082,10,13,7.64
2082,10,14,18.60
2082,10,15,8.41
2082,10,16,3.71
2082,10,17,2.21
2082,10,18,1.78
2082,10,19,1.66
2082,10,20,1.59
2082,10,21,1.56
2082,10,22,1.55
2082,10,23,1.51
2082,10,24,1.48
2082,10,25,1.46
2082,10,26,1.46
2082,10,27,1.44
2082,10,28,1.42
2082,10,29,1.39
2082,10,30,1.38
2082,10,31,1.37
2082,11,1,1.35
2082,11,2,1.31
2082,11,3,1.27
2082,11,4,1.24
2082,11,5,1.22
2082,11,6,1.22
2082,11,7,1.22
2082,11,8,1.21
2082,11,9,1.17
2082,11,10,1.13
2082,11,11,1.07
2082,11,12,1.09
2082,11,13,1.10
2082,11,14,1.09
2082,11,15,1.07
2082,11,16,1.06
2082,11,17,1.03
2082,11,18,1.00
2082,11,19,0.99
2082,11,20,1.72
2082,11,21,1.32
2082,11,22,1.07
2082,11,23,2.47
2082,11,24,30.54
2082,11,25,17.22
2082,11,26,7.78
2082,11,27,3.74
2082,11,28,2.32
2082,11,29,61.83
2082,11,30,133.60
2082,12,1,72.90
2082,12,2,27.68
2082,12,3,12.38
2082,12,4,7.70
2082,12,5,6.34
2082,12,6,5.92
2082,12,7,5.74
2082,12,8,5.61
2082,12,9,5.48
2082,12,10,5.38
2082,12,11,5.30
2082,12,12,9.29
2082,12,13,7.35
2082,12,14,5.93
2082,12,15,81.41
2082,12,16,45.34
2082,12,17,21.59
2082,12,18,11.56
2082,12,19,8.17
2082,12,20,7.10
2082,12,21,6.72
2082,12,22,6.52
2082,12,23,6.39
2082,12,24,76.91
2082,12,25,38.74
2082,12,26,23.54
2082,12,27,41.92
2082,12,28,38.34
2082,12,29,21.98
2082,12,30,13.20
2082,12,31,9.94
2083,1,1,96.44
2083,1,2,152.43
2083,1,3,79.80
2083,1,4,30.07
2083,1,5,17.28
2083,1,6,13.79
2083,1,7,18.69
2083,1,8,114.66
2083,1,9,97.93
2083,1,10,47.67
2083,1,11,25.75
2083,1,12,18.18
2083,1,13,22.69
2083,1,14,149.49
2083,1,15,134.28
2083,1,16,72.10
2083,1,17,37.75
2083,1,18,24.66
2083,1,19,62.67
2083,1,20,39.58
2083,1,21,26.31
2083,1,22,21.08
2083,1,23,19.21
2083,1,24,18.46
2083,1,25,18.04
2083,1,26,17.72
2083,1,27,17.41
2083,1,28,34.98
2083,1,29,21.75
2083,1,30,18.15
2083,1,31,16.95
2083,2,1,16.45
2083,2,2,16.12
2083,2,3,15.83
2083,2,4,15.56
2083,2,5,15.30
2083,2,6,15.05
2083,2,7,14.80
2083,2,8,14.55
2083,2,9,14.30
2083,2,10,14.05
2083,2,11,13.82
2083,2,12,13.60
2083,2,13,13.37
2083,2,14,13.15
2083,2,15,12.93
2083,2,16,12.71
2083,2,17,34.86
2083,2,18,152.72
2083,2,19,290.41
2083,2,20,296.16
2083,2,21,200.01
2083,2,22,93.11
2083,2,23,144.76
2083,2,24,84.89
2083,2,25,50.15
2083,2,26,89.53
2083,2,27,55.96
2083,2,28,37.73
2083,3,1,72.67
2083,3,2,70.83
2083,3,3,81.27
2083,3,4,52.21
2083,3,5,36.74
2083,3,6,31.49
2083,3,7,29.09
2083,3,8,30.25
2083,3,9,30.16
2083,3,10,28.72
2083,3,11,160.73
2083,3,12,157.51
2083,3,13,80.01
2083,3,14,46.20
2083,3,15,57.34
2083,3,16,42.86
2083,3,17,137.41
2083,3,18,76.90
2083,3,19,46.11
2083,3,20,35.43
2083,3,21,123.83
2083,3,22,247.28
2083,3,23,247.58
2083,3,24,134.62
2083,3,25,69.10
2083,3,26,46.81
2083,3,27,39.68
2083,3,28,38.12
2083,3,29,36.56
2083,3,30,35.59
2083,3,31,34.91
2083,4,1,34.30
2083,4,2,33.71
2083,4,3,33.13
2083,4,4,32.54
2083,4,5,31.98
2083,4,6,31.44
2083,4,7,30.95
2083,4,8,30.43
